timestamp_utc,match_id,team_id,opponent_id,score,rating_before,rating_after,k_factor,replay_path
2026-08-28T23:56:24Z,ac36fbbbe3b5,release-deep-denial-g4,strict-wide-pocket-g3,0.5,1531.555,1529.526,32,var/matches/matches/20260828T235403Z-ac36fbbbe3b5-strict-wide-pocket-g3-vs-release-deep-denial-g4.ndjson
2026-08-28T23:59:10Z,658a42a6d150,strict-switch-counter-g4,release-deep-denial-g4,0.5,1500.0,1501.356,32,var/matches/matches/20260828T235734Z-658a42a6d150-strict-switch-counter-g4-vs-release-deep-denial-g4.ndjson
2026-08-28T23:59:10Z,658a42a6d150,release-deep-denial-g4,strict-switch-counter-g4,0.5,1529.526,1528.17,32,var/matches/matches/20260828T235734Z-658a42a6d150-strict-switch-counter-g4-vs-release-deep-denial-g4.ndjson
2026-08-29T00:01:09Z,16143d3cb00e,release-deep-denial-g4,strict-switch-counter-g4,0.5,1528.17,1526.938,32,var/matches/matches/20260828T235933Z-16143d3cb00e-release-deep-denial-g4-vs-strict-switch-counter-g4.ndjson
2026-08-29T00:01:09Z,16143d3cb00e,strict-switch-counter-g4,release-deep-denial-g4,0.5,1501.356,1502.588,32,var/matches/matches/20260828T235933Z-16143d3cb00e-release-deep-denial-g4-vs-strict-switch-counter-g4.ndjson
2026-08-29T00:03:54Z,abe1ff57b96a,strict-switch-counter-g4,release-switch-shield-g5,0.0,1502.588,1486.469,32,var/matches/matches/20260829T000216Z-abe1ff57b96a-strict-switch-counter-g4-vs-release-switch-shield-g5.ndjson
2026-08-29T00:03:54Z,abe1ff57b96a,release-switch-shield-g5,strict-switch-counter-g4,1.0,1500.0,1516.119,32,var/matches/matches/20260829T000216Z-abe1ff57b96a-strict-switch-counter-g4-vs-release-switch-shield-g5.ndjson
2026-08-29T00:06:03Z,bfc9927c8e6d,release-switch-shield-g5,strict-switch-counter-g4,0.5,1516.119,1514.757,32,var/matches/matches/20260829T000354Z-bfc9927c8e6d-release-switch-shield-g5-vs-strict-switch-counter-g4.ndjson
2026-08-29T00:06:03Z,bfc9927c8e6d,strict-switch-counter-g4,release-switch-shield-g5,0.5,1486.469,1487.831,32,var/matches/matches/20260829T000354Z-bfc9927c8e6d-release-switch-shield-g5-vs-strict-switch-counter-g4.ndjson
2026-08-29T00:12:14Z,133c62c53ca9,release-deep-denial-g4,release-switch-shield-g5,0.5,1526.938,1526.377,32,var/matches/matches/20260829T000912Z-133c62c53ca9-release-deep-denial-g4-vs-release-switch-shield-g5.ndjson
2026-08-29T00:12:14Z,133c62c53ca9,release-switch-shield-g5,release-deep-denial-g4,0.5,1514.757,1515.318,32,var/matches/matches/20260829T000912Z-133c62c53ca9-release-deep-denial-g4-vs-release-switch-shield-g5.ndjson
2026-08-29T00:18:25Z,6e1a5f32b251,release-and-run,release-switch-shield-g5,0.5,1519.105,1518.931,32,var/matches/matches/20260829T001520Z-6e1a5f32b251-release-and-run-vs-release-switch-shield-g5.ndjson
2026-08-29T00:18:25Z,6e1a5f32b251,release-switch-shield-g5,release-and-run,0.5,1515.318,1515.492,32,var/matches/matches/20260829T001520Z-6e1a5f32b251-release-and-run-vs-release-switch-shield-g5.ndjson
2026-08-29T00:21:00Z,6fc37b7e0373,release-switch-shield-g5,nova-vertical,0.5,1515.492,1514.342,32,var/matches/matches/20260829T001825Z-6fc37b7e0373-release-switch-shield-g5-vs-nova-vertical.ndjson
2026-08-29T00:21:00Z,6fc37b7e0373,nova-vertical,release-switch-shield-g5,0.5,1490.476,1491.051,16,var/matches/matches/20260829T001825Z-6fc37b7e0373-release-switch-shield-g5-vs-nova-vertical.ndjson
2026-08-29T00:23:15Z,a31cfd9b7e03,nova-vertical,release-switch-shield-g5,0.5,1491.051,1491.586,16,var/matches/matches/20260829T002101Z-a31cfd9b7e03-nova-vertical-vs-release-switch-shield-g5.ndjson
2026-08-29T00:23:15Z,a31cfd9b7e03,release-switch-shield-g5,nova-vertical,0.5,1514.342,1513.271,32,var/matches/matches/20260829T002101Z-a31cfd9b7e03-nova-vertical-vs-release-switch-shield-g5.ndjson
2026-08-29T00:28:46Z,11c5a3d82e61,simple-four-modes,release-deep-denial-g4,0.5,1487.222,1489.018,32,var/matches/matches/20260829T002600Z-11c5a3d82e61-simple-four-modes-vs-release-deep-denial-g4.ndjson
2026-08-29T00:28:46Z,11c5a3d82e61,release-deep-denial-g4,simple-four-modes,0.5,1526.377,1524.581,32,var/matches/matches/20260829T002600Z-11c5a3d82e61-simple-four-modes-vs-release-deep-denial-g4.ndjson
2026-08-29T00:34:50Z,bb0124e55cd5,vertical-wingbacks,release-deep-denial-g4,0.5,1499.932,1501.065,32,var/matches/matches/20260829T003148Z-bb0124e55cd5-vertical-wingbacks-vs-release-deep-denial-g4.ndjson
2026-08-29T00:34:50Z,bb0124e55cd5,release-deep-denial-g4,vertical-wingbacks,0.5,1524.581,1523.448,32,var/matches/matches/20260829T003148Z-bb0124e55cd5-vertical-wingbacks-vs-release-deep-denial-g4.ndjson
2026-08-29T00:37:35Z,324c10b90fd4,release-and-run,simple-four-modes,0.5,1518.931,1517.557,32,var/matches/matches/20260829T003450Z-324c10b90fd4-release-and-run-vs-simple-four-modes.ndjson
2026-08-29T00:37:35Z,324c10b90fd4,simple-four-modes,release-and-run,0.5,1489.018,1490.392,32,var/matches/matches/20260829T003450Z-324c10b90fd4-release-and-run-vs-simple-four-modes.ndjson
2026-08-29T00:40:20Z,0bb8470a65f5,simple-four-modes,release-and-run,1.0,1490.392,1507.64,32,var/matches/matches/20260829T003735Z-0bb8470a65f5-simple-four-modes-vs-release-and-run.ndjson
2026-08-29T00:40:20Z,0bb8470a65f5,release-and-run,simple-four-modes,0.0,1517.557,1500.309,32,var/matches/matches/20260829T003735Z-0bb8470a65f5-simple-four-modes-vs-release-and-run.ndjson
2026-08-29T00:46:30Z,6cb43741cebf,vertical-wingbacks,release-and-run,0.5,1501.065,1501.03,32,var/matches/matches/20260829T004326Z-6cb43741cebf-vertical-wingbacks-vs-release-and-run.ndjson
2026-08-29T00:46:30Z,6cb43741cebf,release-and-run,vertical-wingbacks,0.5,1500.309,1500.344,32,var/matches/matches/20260829T004326Z-6cb43741cebf-vertical-wingbacks-vs-release-and-run.ndjson
2026-08-29T00:49:13Z,d7652dbc91a3,release-switch-shield-g5,simple-four-modes,0.5,1513.271,1513.012,32,var/matches/matches/20260829T004630Z-d7652dbc91a3-release-switch-shield-g5-vs-simple-four-modes.ndjson
2026-08-29T00:49:13Z,d7652dbc91a3,simple-four-modes,release-switch-shield-g5,0.5,1507.64,1507.899,32,var/matches/matches/20260829T004630Z-d7652dbc91a3-release-switch-shield-g5-vs-simple-four-modes.ndjson
